"TimeSk","TimeValue","hour_of_day_24","hour_of_day_12","string_representation_12","string_representation_24","FourGroupHourKey","FourHourGroup","EightGroupHourKey","EightHourGroup","TwelveGroupHourKey","TwelveHourGroup","am_pm"
"1128","18:48:00","18","6","06:48","18:48","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1129","18:49:00","18","6","06:49","18:49","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1130","18:50:00","18","6","06:50","18:50","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1131","18:51:00","18","6","06:51","18:51","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1132","18:52:00","18","6","06:52","18:52","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1133","18:53:00","18","6","06:53","18:53","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1134","18:54:00","18","6","06:54","18:54","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1135","18:55:00","18","6","06:55","18:55","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1136","18:56:00","18","6","06:56","18:56","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1137","18:57:00","18","6","06:57","18:57","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1138","18:58:00","18","6","06:58","18:58","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1139","18:59:00","18","6","06:59","18:59","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1140","19:00:00","19","7","07:00","19:00","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1141","19:01:00","19","7","07:01","19:01","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1142","19:02:00","19","7","07:02","19:02","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1143","19:03:00","19","7","07:03","19:03","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1144","19:04:00","19","7","07:04","19:04","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1145","19:05:00","19","7","07:05","19:05","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1146","19:06:00","19","7","07:06","19:06","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1147","19:07:00","19","7","07:07","19:07","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1148","19:08:00","19","7","07:08","19:08","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1149","19:09:00","19","7","07:09","19:09","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1150","19:10:00","19","7","07:10","19:10","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1151","19:11:00","19","7","07:11","19:11","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1152","19:12:00","19","7","07:12","19:12","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1153","19:13:00","19","7","07:13","19:13","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1154","19:14:00","19","7","07:14","19:14","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1155","19:15:00","19","7","07:15","19:15","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1156","19:16:00","19","7","07:16","19:16","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1157","19:17:00","19","7","07:17","19:17","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1158","19:18:00","19","7","07:18","19:18","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1159","19:19:00","19","7","07:19","19:19","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1160","19:20:00","19","7","07:20","19:20","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1161","19:21:00","19","7","07:21","19:21","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1162","19:22:00","19","7","07:22","19:22","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1163","19:23:00","19","7","07:23","19:23","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1164","19:24:00","19","7","07:24","19:24","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1165","19:25:00","19","7","07:25","19:25","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1166","19:26:00","19","7","07:26","19:26","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1167","19:27:00","19","7","07:27","19:27","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1168","19:28:00","19","7","07:28","19:28","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1169","19:29:00","19","7","07:29","19:29","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1170","19:30:00","19","7","07:30","19:30","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1171","19:31:00","19","7","07:31","19:31","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1172","19:32:00","19","7","07:32","19:32","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1173","19:33:00","19","7","07:33","19:33","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1174","19:34:00","19","7","07:34","19:34","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1175","19:35:00","19","7","07:35","19:35","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1176","19:36:00","19","7","07:36","19:36","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1177","19:37:00","19","7","07:37","19:37","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1178","19:38:00","19","7","07:38","19:38","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1179","19:39:00","19","7","07:39","19:39","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1180","19:40:00","19","7","07:40","19:40","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1181","19:41:00","19","7","07:41","19:41","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1182","19:42:00","19","7","07:42","19:42","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1183","19:43:00","19","7","07:43","19:43","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1184","19:44:00","19","7","07:44","19:44","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1185","19:45:00","19","7","07:45","19:45","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1186","19:46:00","19","7","07:46","19:46","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1187","19:47:00","19","7","07:47","19:47","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1188","19:48:00","19","7","07:48","19:48","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1189","19:49:00","19","7","07:49","19:49","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1190","19:50:00","19","7","07:50","19:50","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1191","19:51:00","19","7","07:51","19:51","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1192","19:52:00","19","7","07:52","19:52","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1193","19:53:00","19","7","07:53","19:53","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1194","19:54:00","19","7","07:54","19:54","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1195","19:55:00","19","7","07:55","19:55","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1196","19:56:00","19","7","07:56","19:56","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1197","19:57:00","19","7","07:57","19:57","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1198","19:58:00","19","7","07:58","19:58","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1199","19:59:00","19","7","07:59","19:59","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1200","20:00:00","20","8","08:00","20:00","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1201","20:01:00","20","8","08:01","20:01","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1202","20:02:00","20","8","08:02","20:02","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1203","20:03:00","20","8","08:03","20:03","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1204","20:04:00","20","8","08:04","20:04","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1205","20:05:00","20","8","08:05","20:05","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1206","20:06:00","20","8","08:06","20:06","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1207","20:07:00","20","8","08:07","20:07","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1208","20:08:00","20","8","08:08","20:08","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1209","20:09:00","20","8","08:09","20:09","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1210","20:10:00","20","8","08:10","20:10","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1211","20:11:00","20","8","08:11","20:11","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1212","20:12:00","20","8","08:12","20:12","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1213","20:13:00","20","8","08:13","20:13","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1214","20:14:00","20","8","08:14","20:14","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1215","20:15:00","20","8","08:15","20:15","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1216","20:16:00","20","8","08:16","20:16","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1217","20:17:00","20","8","08:17","20:17","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1218","20:18:00","20","8","08:18","20:18","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1219","20:19:00","20","8","08:19","20:19","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1220","20:20:00","20","8","08:20","20:20","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1221","20:21:00","20","8","08:21","20:21","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1222","20:22:00","20","8","08:22","20:22","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1223","20:23:00","20","8","08:23","20:23","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1224","20:24:00","20","8","08:24","20:24","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1225","20:25:00","20","8","08:25","20:25","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1226","20:26:00","20","8","08:26","20:26","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1227","20:27:00","20","8","08:27","20:27","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1228","20:28:00","20","8","08:28","20:28","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1229","20:29:00","20","8","08:29","20:29","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1230","20:30:00","20","8","08:30","20:30","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1231","20:31:00","20","8","08:31","20:31","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1232","20:32:00","20","8","08:32","20:32","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1233","20:33:00","20","8","08:33","20:33","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1234","20:34:00","20","8","08:34","20:34","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1235","20:35:00","20","8","08:35","20:35","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1236","20:36:00","20","8","08:36","20:36","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1237","20:37:00","20","8","08:37","20:37","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1238","20:38:00","20","8","08:38","20:38","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1239","20:39:00","20","8","08:39","20:39","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1240","20:40:00","20","8","08:40","20:40","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1241","20:41:00","20","8","08:41","20:41","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1242","20:42:00","20","8","08:42","20:42","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1243","20:43:00","20","8","08:43","20:43","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1244","20:44:00","20","8","08:44","20:44","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1245","20:45:00","20","8","08:45","20:45","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1246","20:46:00","20","8","08:46","20:46","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1247","20:47:00","20","8","08:47","20:47","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1248","20:48:00","20","8","08:48","20:48","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1249","20:49:00","20","8","08:49","20:49","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1250","20:50:00","20","8","08:50","20:50","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1251","20:51:00","20","8","08:51","20:51","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1252","20:52:00","20","8","08:52","20:52","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1253","20:53:00","20","8","08:53","20:53","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1254","20:54:00","20","8","08:54","20:54","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1255","20:55:00","20","8","08:55","20:55","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1256","20:56:00","20","8","08:56","20:56","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1257","20:57:00","20","8","08:57","20:57","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1258","20:58:00","20","8","08:58","20:58","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1259","20:59:00","20","8","08:59","20:59","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1260","21:00:00","21","9","09:00","21:00","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1261","21:01:00","21","9","09:01","21:01","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1262","21:02:00","21","9","09:02","21:02","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1263","21:03:00","21","9","09:03","21:03","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1264","21:04:00","21","9","09:04","21:04","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1265","21:05:00","21","9","09:05","21:05","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1266","21:06:00","21","9","09:06","21:06","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1267","21:07:00","21","9","09:07","21:07","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1268","21:08:00","21","9","09:08","21:08","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1269","21:09:00","21","9","09:09","21:09","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1270","21:10:00","21","9","09:10","21:10","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1271","21:11:00","21","9","09:11","21:11","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1272","21:12:00","21","9","09:12","21:12","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1273","21:13:00","21","9","09:13","21:13","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1274","21:14:00","21","9","09:14","21:14","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1275","21:15:00","21","9","09:15","21:15","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1276","21:16:00","21","9","09:16","21:16","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1277","21:17:00","21","9","09:17","21:17","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1278","21:18:00","21","9","09:18","21:18","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1279","21:19:00","21","9","09:19","21:19","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1280","21:20:00","21","9","09:20","21:20","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1281","21:21:00","21","9","09:21","21:21","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1282","21:22:00","21","9","09:22","21:22","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1283","21:23:00","21","9","09:23","21:23","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1284","21:24:00","21","9","09:24","21:24","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1285","21:25:00","21","9","09:25","21:25","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1286","21:26:00","21","9","09:26","21:26","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1287","21:27:00","21","9","09:27","21:27","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1288","21:28:00","21","9","09:28","21:28","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1289","21:29:00","21","9","09:29","21:29","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1290","21:30:00","21","9","09:30","21:30","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1291","21:31:00","21","9","09:31","21:31","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1292","21:32:00","21","9","09:32","21:32","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1293","21:33:00","21","9","09:33","21:33","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1294","21:34:00","21","9","09:34","21:34","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1295","21:35:00","21","9","09:35","21:35","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1296","21:36:00","21","9","09:36","21:36","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1297","21:37:00","21","9","09:37","21:37","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1298","21:38:00","21","9","09:38","21:38","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1299","21:39:00","21","9","09:39","21:39","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1300","21:40:00","21","9","09:40","21:40","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1301","21:41:00","21","9","09:41","21:41","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1302","21:42:00","21","9","09:42","21:42","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1303","21:43:00","21","9","09:43","21:43","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1304","21:44:00","21","9","09:44","21:44","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1305","21:45:00","21","9","09:45","21:45","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1306","21:46:00","21","9","09:46","21:46","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1307","21:47:00","21","9","09:47","21:47","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1308","21:48:00","21","9","09:48","21:48","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1309","21:49:00","21","9","09:49","21:49","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1310","21:50:00","21","9","09:50","21:50","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1311","21:51:00","21","9","09:51","21:51","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1312","21:52:00","21","9","09:52","21:52","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1313","21:53:00","21","9","09:53","21:53","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1314","21:54:00","21","9","09:54","21:54","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1315","21:55:00","21","9","09:55","21:55","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1316","21:56:00","21","9","09:56","21:56","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1317","21:57:00","21","9","09:57","21:57","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1318","21:58:00","21","9","09:58","21:58","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1319","21:59:00","21","9","09:59","21:59","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1320","22:00:00","22","10","10:00","22:00","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1321","22:01:00","22","10","10:01","22:01","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1322","22:02:00","22","10","10:02","22:02","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1323","22:03:00","22","10","10:03","22:03","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1324","22:04:00","22","10","10:04","22:04","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1325","22:05:00","22","10","10:05","22:05","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1326","22:06:00","22","10","10:06","22:06","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1327","22:07:00","22","10","10:07","22:07","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1328","22:08:00","22","10","10:08","22:08","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1329","22:09:00","22","10","10:09","22:09","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1330","22:10:00","22","10","10:10","22:10","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1331","22:11:00","22","10","10:11","22:11","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1332","22:12:00","22","10","10:12","22:12","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1333","22:13:00","22","10","10:13","22:13","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1334","22:14:00","22","10","10:14","22:14","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1335","22:15:00","22","10","10:15","22:15","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1336","22:16:00","22","10","10:16","22:16","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1337","22:17:00","22","10","10:17","22:17","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1338","22:18:00","22","10","10:18","22:18","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1339","22:19:00","22","10","10:19","22:19","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1340","22:20:00","22","10","10:20","22:20","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1341","22:21:00","22","10","10:21","22:21","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1342","22:22:00","22","10","10:22","22:22","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1343","22:23:00","22","10","10:23","22:23","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1344","22:24:00","22","10","10:24","22:24","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1345","22:25:00","22","10","10:25","22:25","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1346","22:26:00","22","10","10:26","22:26","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1347","22:27:00","22","10","10:27","22:27","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1348","22:28:00","22","10","10:28","22:28","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1349","22:29:00","22","10","10:29","22:29","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1350","22:30:00","22","10","10:30","22:30","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1351","22:31:00","22","10","10:31","22:31","5","20:00 - 23:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
